date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,6,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,10,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,11,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C4,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C5,12,0
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/2/2020,Abby,Fall 2020 exp 11,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,1,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,8,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,2,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,4,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.001,P.rett,2,S.m 0.001,3,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,4,11,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,4,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,5,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,4,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,7,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,11,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,12,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,8,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,8,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,7,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,5,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,6,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,6,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,7,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,8,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,11,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,12,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,11,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,5,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,12,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,12,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,8,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,10,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,4,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,5,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,14,6,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,2,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,4,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,5,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,15,7,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,1,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,3,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,6,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,8,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,9,1
11/2/2020,Abby,Fall 2020 exp 11,S.m,2,P.rett,2,S.m 2.0,16,11,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C1,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,PBS,0,PBS-PBS Control,C2,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C4,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,3,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,3,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,3,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C5,12,0
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,11,1
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,12,0
